iso_code,name,family,genus,macroarea,lat,lon,countries,typology
xsm,Kasem,Niger-Congo,Grusi,Africa,11.25,-1.25,Burkina Faso,
xsr,Sherpa,Sino-Tibetan,Bodic,Eurasia,27.75,86.8333333333,Nepal,
xsu,Sanuma,Yanomam,Yanomam,South America,4.5,-64.6666666667,Brazil; Venezuela,
xtc,Kadugli,Kadu,Kadugli,Africa,11.0,29.6666666667,Sudan,
xte,Ketengban,Trans-New Guinea,Mek,Papunesia,-4.5,140.5,Indonesia,
xub,Betta Kurumba,Dravidian,Dravidian,Eurasia,11.5,76.75,India,
xuo,Koh,Niger-Congo,Mbumic,Africa,8.0,15.5,Chad; Cameroon,
xuu,Kxoe,Khoe-Kwadi,Khoe-Kwadi,Africa,-17.5,22.5,Angola; Namibia,
xwa,Kwaza,Kwaza,Kwaza,South America,-12.5833333333,-60.6666666667,Brazil,
xwg,Koegu,Eastern Sudanic,South Surmic,Africa,7.0,36.0833333333,Ethiopia,
xwk,Wangkumara,Pama-Nyungan,Central Pama-Nyungan,Australia,-27.3333333333,143.0,Australia,
xww,Wembawemba,Pama-Nyungan,Southeastern Pama-Nyungan,Australia,-35.3333333333,144.0,Australia,
xxk,Keo,Austronesian,Central Malayo-Polynesian,Papunesia,-8.83333333333,121.25,Indonesia,
xya,Yaygir,Pama-Nyungan,Southeastern Pama-Nyungan,Australia,-29.6666666667,153.0,Australia,
xyj,Mayi-Yapi,Pama-Nyungan,Northern Pama-Nyungan,Australia,-20.0,141.0,Australia,
xyy,Yorta Yorta,Pama-Nyungan,Southeastern Pama-Nyungan,Australia,-36.0,146.0,Australia,
yaa,Yaminahua,Pano-Tacanan,Panoan,South America,-8.0,-73.0,Brazil; Peru,
yad,Yagua,Peba-Yaguan,Peba-Yaguan,South America,-3.5,-72.0,Peru,
yae,Yaruro,Yaruro,Yaruro,South America,7.0,-68.0,Venezuela,
yaf,Yaka,Niger-Congo,Bantu,Africa,-7.0,17.5,Angola; Democratic Republic of Congo,
yag,Yahgan,Yámana,Yámana,South America,-55.0,-68.0,Chile,
yah,Yazgulyam,Indo-European,Iranian,Eurasia,38.5,71.5,Tajikistan,
yai,Yaghnobi,Indo-European,Iranian,Eurasia,39.0,69.0,Tajikistan,
yak,Klikitat,Penutian,Sahaptian,North America,46.5,-120.0,United States,
yam,Yamba,Niger-Congo,Wide Grassfields,Africa,6.41666666667,11.0833333333,Cameroon,
yan,Mayangna,Misumalpan,Misumalpan,North America,13.0,-84.5,Nicaragua,
yao,Yao (in Malawi),Niger-Congo,Bantu,Africa,-14.5,35.5,Mozambique; Malawi,
yap,Yapese,Austronesian,Yapese,Papunesia,9.58333333333,138.166666667,Micronesia,
yaq,Yaqui,Uto-Aztecan,Cahita,North America,27.5,-110.25,Mexico,
yas,Gunu,Niger-Congo,Bantu,Africa,4.58333333333,11.25,Cameroon,
ybb,Yemba,Niger-Congo,Wide Grassfields,Africa,5.41666666667,10.0833333333,Cameroon,
ybe,Saryg Yughur,Altaic,Turkic,Eurasia,38.75,99.75,China,
ybi,Yamphu,Sino-Tibetan,Himalayish,Eurasia,27.5833333333,87.3333333333,Nepal,
ycn,Yucuna,Arawakan,Japura-Colombia,South America,-0.75,-71.0,Colombia,
ydd,Yiddish,Indo-European,Germanic,Eurasia,52.0,23.0,Ukraine; Belarus; Germany; Lithuania; Poland,
yee,Yimas,Ramu-Lower Sepik,Lower Sepik,Papunesia,-4.66666666667,143.55,Papua New Guinea,
yer,Tarok,Niger-Congo,Benue-Congo Plateau,Africa,9.0,10.0833333333,Nigeria,
yey,Yeyi,Niger-Congo,Bantu,Africa,-20.0,23.5,Namibia; Botswana,
ygr,Yagaria,Trans-New Guinea,Siane-Yagaria,Papunesia,-6.33333333333,145.416666667,Papua New Guinea,
yia,Yingkarta,Pama-Nyungan,Western Pama-Nyungan,Australia,-25.1666666667,114.833333333,Australia,
yid,Yiddish,Indo-European,Germanic,Eurasia,,,,Fusional
yii,Yidiny,Pama-Nyungan,Northern Pama-Nyungan,Australia,-17.0,145.75,Australia,
yij,Yindjibarndi,Pama-Nyungan,Western Pama-Nyungan,Australia,-21.75,117.916666667,Australia,
yka,Yakan,Austronesian,Sama-Bajaw,Papunesia,6.5,122.0,Philippines,
ykg,Yukaghir (Tundra),Yukaghir,Yukaghir,Eurasia,69.0,155.0,Russia,
yky,Yakoma,Niger-Congo,Ubangi,Africa,4.41666666667,18.4166666667,Central African Republic,
yle,Yelî Dnye,Yele,Yele,Papunesia,-11.3666666667,154.166666667,Papua New Guinea,
yli,Yali,Trans-New Guinea,Dani,Papunesia,-4.0,139.333333333,Indonesia,
yll,Yil,Torricelli,East Wapei,Papunesia,-3.53333333333,142.15,Papua New Guinea,
ylr,Yalarnnga,Pama-Nyungan,Northern Pama-Nyungan,Australia,-22.0,140.0,Australia,
yly,Nyelâyu,Austronesian,Oceanic,Papunesia,-20.3333333333,164.333333333,New Caledonia,
ynd,Innamincka,Pama-Nyungan,Central Pama-Nyungan,Australia,-27.75,140.75,Australia,
ynk,Yupik (Naukan),Eskimo-Aleut,Eskimo,Eurasia,66.0,-172.0,Russia,
ynn,Yana,Hokan,Yana,North America,40.5,-122.0,United States,
yns,Yansi,Niger-Congo,Bantu,Africa,-3.83333333333,18.0,Democratic Republic of Congo,
yok,Wikchamni,Penutian,Yokuts,North America,36.4166666667,-119.083333333,United States,
yom,Iwoyo,Niger-Congo,Bantu,Africa,-5.5,12.25,Angola,
yor,Yoruba,Niger-Congo,Defoid,Africa,8.0,4.33333333333,Nigeria; Benin,Isolating
yrb,Yareba,Trans-New Guinea,Yareban,Papunesia,-9.5,148.5,Papua New Guinea,
yrk,Nenets,Uralic,Samoyedic,Eurasia,70.0,76.0,Russia,
ysr,Yupik (Sirenik),Eskimo-Aleut,Eskimo,Eurasia,64.5,-174.0,Russia,
yss,Yessan-Mayo,Sepik,Tama Sepik,Papunesia,-4.16666666667,142.583333333,Papua New Guinea,
yua,Yucatec,Mayan,Mayan,North America,20.0,-89.0,Mexico,
yuc,Yuchi,Yuchi,Yuchi,North America,35.75,-86.75,United States,
yue,Cantonese,Sino-Tibetan,Chinese,Eurasia,23.0,113.0,China,Isolating
yuf,Hualapai,Hokan,Yuman,North America,35.5,-113.75,United States,
yug,Yugh,Yeniseian,Yeniseian,Eurasia,61.0,90.0,Russia,
yui,Yuruti,Tucanoan,Tucanoan,South America,1.0,-70.4166666667,Colombia,
yuj,Karkar-Yuri,Pauwasi,Eastern Pauwasi,Papunesia,-3.75,141.083333333,Papua New Guinea,
yuk,Yuki,Wappo-Yukian,Yuki,North America,39.6666666667,-123.5,United States,
yul,Yulu,Central Sudanic,Bongo-Bagirmi,Africa,8.5,25.25,South Sudan,
yum,Quechan,Hokan,Yuman,North America,32.8333333333,-114.333333333,United States,
yup,Yukpa,Cariban,Cariban,South America,10.1666666667,-72.75,Colombia; Venezuela,
yur,Yurok,Algic,Yurok,North America,41.3333333333,-124.0,United States,
yux,Yukaghir (Kolyma),Yukaghir,Yukaghir,Eurasia,65.75,150.833333333,Russia,
yuy,Shira Yughur,Altaic,Mongolic,Eurasia,38.0,99.0,China,
yuz,Yuracare,Yuracare,Yuracare,South America,-16.5833333333,-65.25,Bolivia,
yva,Yawa,Yawa,Yawa,Papunesia,-1.75,136.25,Indonesia,
ywq,Yi (Wuding-Luquan),Sino-Tibetan,Burmese-Lolo,Eurasia,25.5,102.5,,
ywr,Yawuru,Nyulnyulan,Nyulnyulan,Australia,-18.0,122.5,Australia,
ywt,Lalo,Sino-Tibetan,Burmese-Lolo,Eurasia,25.0,100.25,China,
yyr,Yir Yoront,Pama-Nyungan,Northern Pama-Nyungan,Australia,-14.8333333333,141.833333333,Australia,
zaa,Zapotec (Juárez),Oto-Manguean,Zapotecan,North America,17.5,-96.5833333333,Mexico,
zab,Zapotec (San Lucas Quiaviní),Oto-Manguean,Zapotecan,North America,16.9,-96.4666666667,Mexico,
zag,Beria,Saharan,Eastern Saharan,Africa,16.0,23.0,Chad; Sudan,
zai,Zapotec (Isthmus),Oto-Manguean,Zapotecan,North America,16.416667,-95.0,Mexico,
